client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,2016-06-29 05:18:02 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,16,14,7
154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,2016-06-29 05:20:38 UTC,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,3,7,13,9
229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,2016-06-29 05:25:19 UTC,601152f5-477a-4ff3-afdb-8bf315341254,7,15,6,15
115.89.140.166,b7dde0a3-6c73-438a-9669-5e1d3efdc5a4,2016-06-29 05:29:21 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,6,16,13,11
225.87.139.56,d514edf5-3d3b-4dc9-bb2f-c632aa3895ac,2016-06-29 05:32:14 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,5,12,15,18
180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,2016-06-29 05:33:50 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,18,14,5
48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,2016-06-29 05:33:58 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,14,13,18
230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,2016-06-29 05:35:43 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,1,16,10,11
181.249.184.32,13162eaf-cf91-4e40-a8e4-3c7a3598c090,2016-06-29 05:42:32 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,9,11,8,7
184.20.205.139,c2fb747e-7020-49fd-b12e-96bd0842384e,2016-06-29 05:42:40 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,2,14,10,9
43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,2016-06-29 05:42:57 UTC,1664d39d-45f1-4939-87e2-b7221e30d157,7,4,3,18
223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,2016-06-29 05:45:06 UTC,1664d39d-45f1-4939-87e2-b7221e30d157,1,11,3,6
236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,2016-06-29 05:45:08 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,7,13,6
49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,2016-06-29 05:51:19 UTC,1efced85-b0e3-464b-ac63-472d35909c05,5,18,14,13
79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,2016-06-29 05:52:25 UTC,0342f6df-6e8c-48c3-8390-667eb678638b,6,15,8,15
127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,2016-06-29 05:55:29 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,5,13,18,14
223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,2016-06-29 05:55:59 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,6,4,12,6
90.161.125.211,aff6ed59-3d7a-4c52-981b-086f2e19aba7,2016-06-29 05:56:36 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,1,13,13,9
119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,2016-06-29 05:56:42 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,3,7,13,9
151.163.67.138,c4fdb71a-a286-4eba-a930-d59889198c4f,2016-06-29 05:57:27 UTC,f78fb4fb-3e02-4f42-9c15-45480342cba9,5,6,17,9
189.244.232.201,21d7ba77-d509-4bac-b943-b94319f79acc,2016-06-29 05:57:38 UTC,3cc76b74-7d16-4651-9699-34332a56f6e7,7,11,12,11
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-29 06:03:12 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,11,11,15
156.80.210.99,9dc02e96-af25-4344-ac83-58a048464b6c,2016-06-29 06:04:17 UTC,98279a79-c822-45b4-8429-45ce97a336e5,3,9,13,16
180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,2016-06-29 06:06:47 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,7,13,13,8
81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,2016-06-29 06:07:20 UTC,d7d6b499-509a-4c08-b95e-68d9662f25ca,4,9,15,15
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-29 06:11:19 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,14,11,10
127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,2016-06-29 06:11:21 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,6,13,16,16
120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,2016-06-29 06:11:53 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,2,14,2,17
197.212.243.81,4eb26a85-4e57-45c2-969a-9d9dc6bb264c,2016-06-29 06:12:55 UTC,98279a79-c822-45b4-8429-45ce97a336e5,8,11,15,2
95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,2016-06-29 06:12:57 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,3,14,7,13
88.133.216.130,e82f7767-ff00-41bb-abef-70e12318e510,2016-06-29 06:13:52 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,0,18,14,10
43.121.230.128,0abf10c0-7105-4401-b9ea-a6317561cbba,2016-06-29 06:16:54 UTC,601152f5-477a-4ff3-afdb-8bf315341254,6,8,13,16
223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,2016-06-29 06:17:19 UTC,1efced85-b0e3-464b-ac63-472d35909c05,3,1,7,13
107.225.10.253,9bc628b7-e57b-4624-bb76-73f796808ca2,2016-06-29 06:18:55 UTC,3cc76b74-7d16-4651-9699-34332a56f6e7,3,6,11,4
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 06:19:39 UTC,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,4,12,16,15
102.94.93.111,973b1757-bb6e-42db-9e9d-e1c4446c42d0,2016-06-29 06:23:09 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,5,3,12,14
127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,2016-06-29 06:23:43 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,4,7,12,14
95.26.238.196,0a7b0e4f-8b43-4917-aeb5-1a2220307532,2016-06-29 06:24:34 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,8,7,13,1
9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,2016-06-29 06:24:49 UTC,3cc76b74-7d16-4651-9699-34332a56f6e7,2,11,9,17
172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,2016-06-29 06:27:17 UTC,fa005302-61ce-44ca-88a5-015fd4392f37,6,7,12,13
119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,2016-06-29 06:27:29 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,6,3,1,16
123.100.94.89,32c79afe-a76f-4766-a782-0042a6bcb736,2016-06-29 06:28:10 UTC,d224de85-cd41-4f03-bff6-de9815877975,4,11,10,12
253.235.133.129,ab0020e1-ae71-4c1f-aa9c-777ab029f884,2016-06-29 06:29:52 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,11,4,14
138.245.228.58,607c9370-5251-4f08-9468-709de19594b1,2016-06-29 06:30:17 UTC,d224de85-cd41-4f03-bff6-de9815877975,3,6,11,14
226.62.150.59,7a31a821-d6c7-42a5-a00f-34263f2cb438,2016-06-29 06:31:46 UTC,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,5,11,9,18
43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,2016-06-29 06:31:47 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,6,11,10,15
85.167.64.69,89bc418b-1250-465e-9243-e7a34dd8ee29,2016-06-29 06:34:42 UTC,1efced85-b0e3-464b-ac63-472d35909c05,3,7,13,12
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-29 06:36:39 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,6,16,1,15
90.161.125.211,aff6ed59-3d7a-4c52-981b-086f2e19aba7,2016-06-29 06:40:08 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,6,14,4,18
95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,2016-06-29 06:41:11 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,2,17,11,15
82.216.136.129,e2a058c2-2a39-46fc-b18f-4b852cce97a9,2016-06-29 06:45:52 UTC,601152f5-477a-4ff3-afdb-8bf315341254,1,1,8,14
100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,2016-06-29 06:48:11 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,5,11,6,10
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-29 06:53:42 UTC,d70c87de-7837-450c-9965-17c9f366d183,3,12,8,14
214.186.31.66,eb759952-2413-486f-8c49-2de88b29578d,2016-06-29 06:54:27 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,7,3,10
53.192.52.176,f4394d85-6c7d-4294-aa7e-30ae656cc901,2016-06-29 06:54:40 UTC,601152f5-477a-4ff3-afdb-8bf315341254,9,14,15,17
208.180.58.114,257a4a2c-5f15-4462-83dd-44cbedafae21,2016-06-29 06:56:12 UTC,60b84364-645b-444c-90ed-879d893f7920,3,6,10,10
186.91.102.20,8134c95f-4a74-44ec-82bc-18ceb67ff141,2016-06-29 06:56:41 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,3,13,16,16
50.57.63.79,f1422974-aa83-4dc9-b3b4-75ce67bae8a0,2016-06-29 06:57:07 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,0,13,14,3
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 06:57:30 UTC,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,9,16,16,17
166.224.30.98,c6379614-8ad6-4318-b21f-8f977ce874ec,2016-06-29 06:58:24 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,5,12,9,14
253.6.226.181,4bb04bf5-8ab9-4f3c-994b-422aabfe42ab,2016-06-29 07:00:34 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,2,7,11
223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,2016-06-29 07:01:16 UTC,60b84364-645b-444c-90ed-879d893f7920,3,3,12,12
61.133.35.7,9b586ca5-9c28-4f61-82a5-e8fe327c179e,2016-06-29 07:01:37 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,5,17,13,17
11.105.108.47,b9ed339c-b853-4883-a8f7-423738219768,2016-06-29 07:02:15 UTC,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,7,4,7,10
99.76.33.112,d95c005b-414f-4f7b-8677-1a84ba57bb9f,2016-06-29 07:04:27 UTC,db7b9cde-0a4b-459a-a301-88a447410499,9,6,17,17
48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,2016-06-29 07:09:50 UTC,db7b9cde-0a4b-459a-a301-88a447410499,6,12,16,14
115.224.209.39,13a4fb10-42c2-41bd-b601-5ce5abb088ea,2016-06-29 07:12:11 UTC,60b84364-645b-444c-90ed-879d893f7920,2,19,14,14
48.25.41.90,9f82fc47-7422-40b1-b6a4-f8b070febddd,2016-06-29 07:13:33 UTC,98279a79-c822-45b4-8429-45ce97a336e5,6,17,12,13
145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,2016-06-29 07:15:54 UTC,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,6,11,13,10
120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,2016-06-29 07:16:14 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,4,14,10
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-29 07:17:40 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,15,3,17
203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,2016-06-29 07:17:55 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,7,10,4,12
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-29 07:19:11 UTC,ef48c441-4a26-4f90-97cf-cc3d0665b814,2,16,15,13
176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,2016-06-29 07:19:44 UTC,19f26076-5d21-4200-b26c-0f32cd87ebde,3,9,17,5
100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,2016-06-29 07:21:33 UTC,98279a79-c822-45b4-8429-45ce97a336e5,3,9,10,13
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 07:23:25 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,11,13,9
141.15.200.222,cb137077-4b45-416d-a37b-b1ec08600665,2016-06-29 07:26:43 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,7,8,14,9
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 07:28:37 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,18,13,16
86.187.242.163,24ad91a9-a175-4e22-b39e-be06c7df094b,2016-06-29 07:30:46 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,7,14,7,16
180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,2016-06-29 07:32:03 UTC,601152f5-477a-4ff3-afdb-8bf315341254,0,15,10,16
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-29 07:32:50 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,7,11,15,3
239.221.45.234,27fee954-1369-4765-be8e-0886cedf6a18,2016-06-29 07:32:55 UTC,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,7,15,14,5
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 07:34:51 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,12,15,15
147.45.117.63,c72858c0-7380-45aa-ac2b-7e125a7dccad,2016-06-29 07:35:46 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,9,12,15
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-29 07:36:08 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,6,15,12,9
9.56.251.126,66b30946-5ea7-4c77-923f-6c9d40476750,2016-06-29 07:36:24 UTC,98279a79-c822-45b4-8429-45ce97a336e5,6,15,16,11
58.137.70.112,da911b08-851c-4e0a-a567-7a5b5afd1589,2016-06-29 07:37:03 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,6,12,8,8
121.160.149.186,253462d8-f8c4-41d5-9d0d-56ae360b8138,2016-06-29 07:37:57 UTC,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,4,13,7,7
223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,2016-06-29 07:42:50 UTC,d7d6b499-509a-4c08-b95e-68d9662f25ca,2,7,12,11
84.204.210.155,827b1228-fd25-48ca-80a2-886c9392bf45,2016-06-29 07:44:10 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,9,18,5,12
200.47.19.120,14946fd5-489e-4865-8e6a-e0cb15b7d197,2016-06-29 07:47:40 UTC,1efced85-b0e3-464b-ac63-472d35909c05,6,17,13,9
65.38.190.30,a0dc0c76-856e-4a33-af88-6aa5a2f71d5d,2016-06-29 07:47:45 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,5,4,18,16
165.158.180.207,041dde05-3142-4131-afbd-fd29fd3e27c5,2016-06-29 07:47:54 UTC,185ec7fa-2efc-424e-835f-de882857f55e,7,3,17,15
66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,2016-06-29 07:51:07 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,5,18,14,12
39.49.44.234,f917c098-6c46-4d68-bcac-840009db8f9d,2016-06-29 07:54:55 UTC,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,2,10,13,9
184.20.205.139,c2fb747e-7020-49fd-b12e-96bd0842384e,2016-06-29 07:55:29 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,8,5,12,12
11.105.108.47,b9ed339c-b853-4883-a8f7-423738219768,2016-06-29 07:56:04 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,5,10,7
27.199.65.16,942008de-150c-4e22-93de-6186c8a02dd8,2016-06-29 07:59:12 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,4,10,12,8
9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,2016-06-29 08:00:53 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,9,9,5,15
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-29 08:03:11 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,9,7
230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,2016-06-29 08:03:21 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,6,4,9,16
100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,2016-06-29 08:03:24 UTC,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,4,7,9,9
108.215.182.159,97fee10a-afef-4205-a9c2-8e058acf9c39,2016-06-29 08:04:44 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,5,15,8,10
146.161.147.185,ccc56e05-5997-499b-b77e-0e4fbf55644f,2016-06-29 08:13:42 UTC,60b84364-645b-444c-90ed-879d893f7920,6,10,12,5
203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,2016-06-29 08:13:49 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,14,19,13
140.214.11.29,4cb4360f-7947-4c97-a4cd-9544bbd17eb5,2016-06-29 08:15:43 UTC,8151ff61-4777-4187-b719-e750b91281c8,2,5,12,3
61.253.251.21,c35cfb21-b742-4031-8fc9-6d11acd1e544,2016-06-29 08:16:07 UTC,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,5,19,7,17
48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,2016-06-29 08:17:25 UTC,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,9,11,8,17
50.34.94.184,3ca02581-5742-4d1f-a0ab-aeed545c1275,2016-06-29 08:18:45 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,1,7,13,2
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-29 08:24:39 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,10,14,3
130.159.212.150,59edf0f3-14eb-49e3-911c-d59327219539,2016-06-29 08:25:49 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,9,14,8,17
1.39.43.77,903b19e4-9999-40e7-b310-40ba293a8b37,2016-06-29 08:27:54 UTC,0342f6df-6e8c-48c3-8390-667eb678638b,7,12,17,13
113.155.202.57,4b752ef3-4474-432a-89a7-51b62e096597,2016-06-29 08:28:33 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,13,5,17
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 08:28:38 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,8,17,13,6
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-29 08:30:39 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,5,7,7,13
210.21.80.97,3214ae5c-d832-4661-a29e-37348183ad1b,2016-06-29 08:32:27 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,8,5,15
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 08:33:45 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,8,13,8,12
31.154.51.146,4c8acbb4-a751-4a46-858e-7f9c470a62b9,2016-06-29 08:35:28 UTC,1efced85-b0e3-464b-ac63-472d35909c05,6,17,16,13
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 08:35:58 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,0,15,12,13
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 08:36:13 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,7,13,16,16
240.239.146.238,542ad590-4084-4689-8124-503b9aa79f8e,2016-06-29 08:37:56 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,3,16,16,5
40.184.14.168,21c52f96-fdf5-41e5-b329-d23704a040ae,2016-06-29 08:40:13 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,10,16,8
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 08:40:38 UTC,d70c87de-7837-450c-9965-17c9f366d183,2,16,10,8
127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,2016-06-29 08:40:59 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,10,6,17
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-29 08:43:44 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,8,9,13,14
209.174.22.218,8e75ea69-9ad6-4a1f-9b8e-2f77dc3cd7bd,2016-06-29 08:43:54 UTC,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,7,6,13,12
63.153.117.246,b6dffb35-7467-40df-8212-61a36b4376ea,2016-06-29 08:49:30 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,3,6,14,1
226.221.86.16,c86b45cc-eaeb-423f-9bc9-aa7d3beaf48c,2016-06-29 08:49:54 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,7,10,14,11
220.241.72.217,d757e3cc-da44-4eeb-8a65-5ea358c59c10,2016-06-29 08:50:08 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,19,17,16
159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,2016-06-29 08:52:23 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,5,4,5,1
81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,2016-06-29 08:54:05 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,12,10,16
154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,2016-06-29 08:54:57 UTC,8151ff61-4777-4187-b719-e750b91281c8,6,17,7,12
43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,2016-06-29 09:00:22 UTC,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,1,11,13,6
184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,2016-06-29 09:01:26 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,5,11,13,17
231.246.4.49,335e3deb-64bb-4454-b49f-dbbeb0087d16,2016-06-29 09:04:48 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,11,13,13
83.216.39.225,83603508-8942-410f-bd10-e8b3f06f5656,2016-06-29 09:08:19 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,3,7,11,1
154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,2016-06-29 09:09:59 UTC,db7b9cde-0a4b-459a-a301-88a447410499,7,14,9,14
82.216.136.129,e2a058c2-2a39-46fc-b18f-4b852cce97a9,2016-06-29 09:11:26 UTC,601152f5-477a-4ff3-afdb-8bf315341254,3,17,15,13
60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,2016-06-29 09:16:02 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,8,17,9
52.114.196.208,4e581c7f-0033-4386-a655-fdc5a77f85e4,2016-06-29 09:17:56 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,16,13,13
131.229.118.51,df052b94-92d7-45bb-bb70-e4bab0ffef11,2016-06-29 09:20:13 UTC,d70c87de-7837-450c-9965-17c9f366d183,6,9,14,9
229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,2016-06-29 09:23:45 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,7,15,17,16
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-29 09:23:51 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,6,16,14,13
180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,2016-06-29 09:24:20 UTC,4cb309f6-8c9a-4f61-8544-6b458e42f04c,7,9,10,15
100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,2016-06-29 09:24:29 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,9,14,6,8
180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,2016-06-29 09:24:31 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,0,17,5,13
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-29 09:24:46 UTC,19f26076-5d21-4200-b26c-0f32cd87ebde,5,7,9,15
154.145.218.119,6cb04894-fa35-41f1-ad53-84d74b549dd5,2016-06-29 09:25:52 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,4,7,4,12
184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,2016-06-29 09:27:34 UTC,60b84364-645b-444c-90ed-879d893f7920,4,7,7,8
31.154.51.146,4c8acbb4-a751-4a46-858e-7f9c470a62b9,2016-06-29 09:29:36 UTC,4cb309f6-8c9a-4f61-8544-6b458e42f04c,7,9,14,7
9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,2016-06-29 09:31:18 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,4,13,4,11
9.56.251.126,66b30946-5ea7-4c77-923f-6c9d40476750,2016-06-29 09:32:10 UTC,185ec7fa-2efc-424e-835f-de882857f55e,7,14,8,13
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 09:32:41 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,6,16,6,9
86.101.113.23,1c4f25e0-9f6b-4b4e-baf5-1a8038022020,2016-06-29 09:34:57 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,6,11,11,17
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-29 09:41:33 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,8,13,11
35.98.203.198,4e51ec8d-d395-47b5-b5da-986e1d43bf26,2016-06-29 09:45:20 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,4,15,18,9
229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,2016-06-29 09:45:32 UTC,586b3947-c63c-4054-a437-d3f8a6836bcf,6,10,16,11
140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,2016-06-29 09:45:46 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,1,6,9,3
201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,2016-06-29 09:46:21 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,4,9,14,8
12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,2016-06-29 09:48:25 UTC,fa005302-61ce-44ca-88a5-015fd4392f37,5,6,14,13
